session_id,timestamp,track_id,event,wait_seconds,queue_count,data_source
B_20260912,2026-09-12T06:30:29,68,ENTER,,5,SYNTHETIC_DEMO
B_20260912,2026-09-12T06:32:24,68,SERVED,114.8,5,SYNTHETIC_DEMO
B_20260912,2026-09-12T05:30:00,69,ENTER,,2,SYNTHETIC_DEMO
B_20260912,2026-09-12T05:31:25,69,SERVED,85.4,2,SYNTHETIC_DEMO
B_20260912,2026-09-12T05:46:33,70,ENTER,,6,SYNTHETIC_DEMO
B_20260912,2026-09-12T05:48:54,70,SERVED,140.7,6,SYNTHETIC_DEMO
B_20260912,2026-09-12T05:47:57,71,ENTER,,6,SYNTHETIC_DEMO
B_20260912,2026-09-12T05:50:35,71,SERVED,157.9,6,SYNTHETIC_DEMO
B_20260912,2026-09-12T06:13:46,72,ENTER,,7,SYNTHETIC_DEMO
B_20260912,2026-09-12T06:16:28,72,SERVED,162.6,7,SYNTHETIC_DEMO
B_20260912,2026-09-12T05:30:00,73,ENTER,,2,SYNTHETIC_DEMO
B_20260912,2026-09-12T05:31:33,73,SERVED,93.4,2,SYNTHETIC_DEMO
B_20260912,2026-09-12T06:11:46,74,ENTER,,7,SYNTHETIC_DEMO
B_20260912,2026-09-12T06:13:44,74,SERVED,118.1,7,SYNTHETIC_DEMO
B_20260912,2026-09-12T06:32:14,75,ENTER,,2,SYNTHETIC_DEMO
B_20260912,2026-09-12T06:33:19,75,SERVED,64.5,2,SYNTHETIC_DEMO
B_20260912,2026-09-12T06:16:50,76,ENTER,,9,SYNTHETIC_DEMO
B_20260912,2026-09-12T06:19:35,76,SERVED,165.2,9,SYNTHETIC_DEMO
B_20260912,2026-09-12T06:18:36,77,ENTER,,7,SYNTHETIC_DEMO
B_20260912,2026-09-12T06:21:00,77,SERVED,143.6,7,SYNTHETIC_DEMO
B_20260912,2026-09-12T06:04:21,78,ENTER,,8,SYNTHETIC_DEMO
B_20260912,2026-09-12T06:07:13,78,SERVED,171.6,8,SYNTHETIC_DEMO
B_20260912,2026-09-12T05:57:01,79,ENTER,,9,SYNTHETIC_DEMO
B_20260912,2026-09-12T05:59:42,79,SERVED,161.0,9,SYNTHETIC_DEMO
B_20260912,2026-09-12T06:27:09,80,ENTER,,5,SYNTHETIC_DEMO
B_20260912,2026-09-12T06:28:50,80,SERVED,100.7,5,SYNTHETIC_DEMO
B_20260912,2026-09-12T06:07:34,81,ENTER,,8,SYNTHETIC_DEMO
B_20260912,2026-09-12T06:09:38,81,SERVED,124.1,8,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:40:43,1,ENTER,,13,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:44:43,1,SERVED,239.8,13,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:51:29,2,ENTER,,20,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:56:16,2,SERVED,287.4,20,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:30:00,3,ENTER,,5,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:31:48,3,SERVED,108.9,5,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:42:42,4,ENTER,,14,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:47:12,4,SERVED,270.3,14,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:09:42,5,ENTER,,19,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:14:47,5,SERVED,304.9,19,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:12:36,6,ENTER,,18,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:17:17,6,SERVED,280.7,18,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:35:21,7,ENTER,,10,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:39:01,7,SERVED,220.1,10,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:36:12,8,ENTER,,4,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:38:02,8,SERVED,109.9,4,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:34:24,9,ENTER,,10,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:37:33,9,SERVED,188.7,10,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:26:28,10,ENTER,,9,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:29:51,10,SERVED,203.3,9,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:42:11,11,ENTER,,13,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:46:10,11,SERVED,239.5,13,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:59:59,12,ENTER,,20,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:05:37,12,SERVED,337.8,20,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:45:44,13,ENTER,,17,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:50:17,13,SERVED,273.0,17,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:46:03,14,ENTER,,16,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:51:01,14,SERVED,297.5,16,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:30:00,15,ENTER,,7,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:32:57,15,SERVED,177.8,7,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:30:00,16,ENTER,,7,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:32:50,16,SERVED,170.6,7,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:48:59,17,ENTER,,19,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:54:02,17,SERVED,303.5,19,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:30:00,18,ENTER,,5,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:31:30,18,SERVED,90.5,5,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:40:25,19,ENTER,,4,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:42:35,19,SERVED,129.6,4,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:29:51,20,ENTER,,7,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:32:30,20,SERVED,159.3,7,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:47:43,21,ENTER,,19,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:53:01,21,SERVED,317.5,19,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:24:53,22,ENTER,,9,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:27:57,22,SERVED,184.3,9,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:08:52,23,ENTER,,20,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:14:36,23,SERVED,344.0,20,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:05:10,24,ENTER,,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:10:39,24,SERVED,328.1,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:03:32,25,ENTER,,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:09:02,25,SERVED,330.3,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:56:02,26,ENTER,,23,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:01:35,26,SERVED,332.4,23,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:49:23,27,ENTER,,20,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:54:51,27,SERVED,327.5,20,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:07:05,28,ENTER,,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:12:16,28,SERVED,311.0,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:03:59,29,ENTER,,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:09:17,29,SERVED,317.6,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:30:00,30,ENTER,,6,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:31:38,30,SERVED,98.2,6,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:42:40,31,ENTER,,15,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:47:17,31,SERVED,277.6,15,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:03:52,32,ENTER,,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:09:20,32,SERVED,328.1,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:10:18,33,ENTER,,20,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:15:22,33,SERVED,303.4,20,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:46:48,34,ENTER,,18,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:51:30,34,SERVED,282.2,18,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:59:37,35,ENTER,,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:05:48,35,SERVED,370.8,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:30:00,36,ENTER,,6,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:32:23,36,SERVED,143.3,6,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:42:34,37,ENTER,,14,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:46:07,37,SERVED,212.9,14,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:48:38,38,ENTER,,20,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:53:26,38,SERVED,288.2,20,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:22:56,39,ENTER,,11,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:26:28,39,SERVED,211.4,11,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:46:19,40,ENTER,,16,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:50:26,40,SERVED,246.6,16,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:00:56,41,ENTER,,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:06:50,41,SERVED,353.7,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:43:07,42,ENTER,,15,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:47:14,42,SERVED,247.7,15,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:13:05,43,ENTER,,18,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:18:29,43,SERVED,323.8,18,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:43:10,44,ENTER,,17,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:47:33,44,SERVED,263.1,17,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:08:29,45,ENTER,,21,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:13:55,45,SERVED,326.0,21,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:49:17,46,ENTER,,18,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:54:30,46,SERVED,313.1,18,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:18:42,47,ENTER,,13,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:22:05,47,SERVED,202.5,13,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:25:14,48,ENTER,,7,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:27:30,48,SERVED,135.3,7,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:33:54,49,ENTER,,6,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:36:31,49,SERVED,157.0,6,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:00:01,50,ENTER,,23,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:05:34,50,SERVED,332.9,23,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:56:55,51,ENTER,,20,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:02:23,51,SERVED,328.4,20,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:06:55,52,ENTER,,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:12:36,52,SERVED,340.5,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:49:25,53,ENTER,,18,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:53:46,53,SERVED,260.6,18,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:26:25,54,ENTER,,7,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:28:31,54,SERVED,126.3,7,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:56:22,55,ENTER,,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:02:41,55,SERVED,379.4,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:01:28,56,ENTER,,24,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:07:29,56,SERVED,360.9,24,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:42:45,57,ENTER,,1,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:44:14,57,SERVED,88.9,1,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:58:36,58,ENTER,,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:04:33,58,SERVED,356.9,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:44:38,59,ENTER,,2,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:45:51,59,SERVED,72.6,2,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:47:26,60,ENTER,,17,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:51:31,60,SERVED,245.7,17,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:06:32,61,ENTER,,21,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:11:45,61,SERVED,313.3,21,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:58:22,62,ENTER,,23,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:04:43,62,SERVED,380.9,23,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:30:00,63,ENTER,,6,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:32:19,63,SERVED,139.6,6,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:18:45,64,ENTER,,15,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:21:07,64,ABANDONED,,15,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:26:25,65,ENTER,,9,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:28:54,65,SERVED,148.7,9,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:30:18,66,ENTER,,7,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:32:26,66,SERVED,127.6,7,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:30:00,67,ENTER,,6,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:32:13,67,SERVED,133.7,6,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:36:19,68,ENTER,,10,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:39:37,68,SERVED,198.1,10,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:48:43,69,ENTER,,18,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:53:38,69,SERVED,294.5,18,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:05:47,70,ENTER,,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:10:58,70,SERVED,311.5,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:34:53,71,ENTER,,10,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:37:33,71,SERVED,160.1,10,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:18:25,72,ENTER,,13,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:22:09,72,SERVED,223.9,13,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:50:08,73,ENTER,,20,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:55:30,73,SERVED,321.7,20,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:14:48,74,ENTER,,17,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:20:00,74,SERVED,311.8,17,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:00:52,75,ENTER,,23,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:06:44,75,SERVED,351.9,23,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:06:38,76,ENTER,,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:12:14,76,SERVED,335.7,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:29:19,77,ENTER,,7,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:32:11,77,SERVED,172.0,7,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:31:48,78,ENTER,,5,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:33:36,78,SERVED,108.1,5,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:58:17,79,ENTER,,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:03:59,79,SERVED,341.9,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:36:50,80,ENTER,,13,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:40:04,80,SERVED,194.5,13,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:36:28,81,ENTER,,11,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:40:12,81,SERVED,223.9,11,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:42:02,82,ENTER,,14,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:46:16,82,SERVED,253.5,14,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:17:30,83,ENTER,,14,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:19:40,83,ABANDONED,,14,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:06:21,84,ENTER,,20,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:11:58,84,SERVED,337.4,20,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:53:57,85,ENTER,,21,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:59:15,85,SERVED,317.9,21,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:18:01,86,ENTER,,13,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:21:48,86,SERVED,226.7,13,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:21:54,87,ENTER,,12,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:25:03,87,SERVED,189.6,12,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:45:03,88,ENTER,,17,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:49:30,88,SERVED,266.8,17,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:43:40,89,ENTER,,15,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:48:08,89,SERVED,267.9,15,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:15:42,90,ENTER,,16,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:20:01,90,SERVED,259.0,16,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:49:51,91,ENTER,,21,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:55:08,91,SERVED,317.3,21,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:43:24,92,ENTER,,14,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:47:26,92,SERVED,242.0,14,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:47:29,93,ENTER,,18,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:52:24,93,SERVED,295.9,18,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:50:14,94,ENTER,,19,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:55:29,94,SERVED,314.8,19,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:23:16,95,ENTER,,10,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:26:30,95,SERVED,193.6,10,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:56:38,96,ENTER,,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:02:38,96,SERVED,360.0,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:16:02,97,ENTER,,15,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:20:06,97,SERVED,244.4,15,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:58:33,98,ENTER,,23,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:04:26,98,SERVED,352.7,23,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:45:01,99,ENTER,,16,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:49:34,99,SERVED,272.6,16,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:30:00,100,ENTER,,7,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:32:37,100,SERVED,157.9,7,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:00:11,101,ENTER,,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:06:09,101,SERVED,357.9,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:20:27,102,ENTER,,12,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:23:35,102,SERVED,187.6,12,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:41:53,103,ENTER,,14,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:46:00,103,SERVED,246.5,14,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:08:03,104,ENTER,,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:14:11,104,SERVED,367.4,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:44:12,105,ENTER,,15,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:48:26,105,SERVED,253.3,15,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:23:52,106,ENTER,,9,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:25:33,106,ABANDONED,,9,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:47:45,107,ENTER,,19,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:52:38,107,SERVED,292.9,19,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:11:33,108,ENTER,,19,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:16:16,108,SERVED,282.1,19,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:00:03,109,ENTER,,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:06:09,109,SERVED,366.5,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:44:46,110,ENTER,,17,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:49:00,110,SERVED,253.8,17,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:29:58,111,ENTER,,6,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:32:38,111,SERVED,160.7,6,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:11:37,112,ENTER,,18,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:16:04,112,SERVED,267.5,18,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:57:46,113,ENTER,,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:03:07,113,SERVED,321.1,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:53:29,114,ENTER,,21,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:58:42,114,SERVED,313.3,21,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:41:45,115,ENTER,,14,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:45:11,115,SERVED,206.1,14,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:26:02,116,ENTER,,8,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:29:00,116,SERVED,177.1,8,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:18:36,117,ENTER,,14,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:22:36,117,SERVED,239.8,14,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:07:42,118,ENTER,,20,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:13:17,118,SERVED,335.2,20,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:37:38,119,ENTER,,11,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:41:32,119,SERVED,233.7,11,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:57:55,120,ENTER,,23,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:04:21,120,SERVED,386.0,23,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:14:54,121,ENTER,,16,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:19:51,121,SERVED,296.5,16,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:47:27,122,ENTER,,17,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:51:35,122,SERVED,248.4,17,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:47:13,123,ENTER,,17,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:52:13,123,SERVED,300.0,17,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:58:05,124,ENTER,,23,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:04:07,124,SERVED,362.0,23,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:55:04,125,ENTER,,21,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:00:06,125,SERVED,302.5,21,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:19:44,126,ENTER,,13,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:23:47,126,SERVED,243.0,13,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:53:23,127,ENTER,,21,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:58:28,127,SERVED,304.9,21,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:20:20,128,ENTER,,12,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:23:52,128,SERVED,212.0,12,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:00:45,129,ENTER,,25,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:03:59,129,ABANDONED,,25,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:06:37,130,ENTER,,20,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:11:31,130,SERVED,293.5,20,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:12:19,131,ENTER,,18,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:17:11,131,SERVED,291.7,18,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:27:33,132,ENTER,,8,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:29:54,132,SERVED,140.9,8,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:04:30,133,ENTER,,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:09:52,133,SERVED,322.4,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:33:18,134,ENTER,,9,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:35:51,134,SERVED,152.4,9,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:03:01,135,ENTER,,21,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:08:09,135,SERVED,308.0,21,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:14:21,136,ENTER,,17,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:19:03,136,SERVED,281.9,17,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:54:41,137,ENTER,,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:59:57,137,SERVED,316.5,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:30:00,138,ENTER,,5,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:32:32,138,SERVED,152.3,5,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:03:21,139,ENTER,,21,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:08:40,139,SERVED,318.3,21,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:58:55,140,ENTER,,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:04:54,140,SERVED,358.7,22,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:44:07,141,ENTER,,15,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:48:37,141,SERVED,270.1,15,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:30:00,142,ENTER,,7,SYNTHETIC_DEMO
L_20260912,2026-09-12T11:32:51,142,SERVED,171.1,7,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:05:19,143,ENTER,,21,SYNTHETIC_DEMO
L_20260912,2026-09-12T12:10:35,143,SERVED,316.4,21,SYNTHETIC_DEMO
